Caso;Ocorrência;Atividade;Customer ID;Revenue;Costs;Pizza Type;Pizza Size;Customer Satisfaction;Cost Factor;Weekday;Daytime;Distribution Channel;Customer Location;Customer Type
941;28/03/2018 00:46:56;Start preparing pizza;208;5;11;Salami;Medium;3;Ingredients;Tuesday;19;Feedera SE;Munich District Four;Student
941;28/03/2018 00:49:56;Start baking pizza;208;5;11;Salami;Medium;3;Ingredients;Tuesday;19;Feedera SE;Munich District Four;Student
941;28/03/2018 00:52:56;Baking pizza ready;208;5;11;Salami;Medium;3;Ingredients;Tuesday;19;Feedera SE;Munich District Four;Student
941;28/03/2018 00:56:56;Plan route;208;5;11;Salami;Medium;3;Ingredients;Tuesday;19;Feedera SE;Munich District Four;Student
941;28/03/2018 01:01:56;Departure pizza;208;5;11;Salami;Medium;3;Ingredients;Tuesday;19;Feedera SE;Munich District Four;Student
941;28/03/2018 01:03:56;Pizza arrives at customer;208;5;11;Salami;Medium;3;Ingredients;Tuesday;19;Feedera SE;Munich District Four;Student
941;28/03/2018 01:25:56;Payment customer;208;5;11;Salami;Medium;3;Ingredients;Tuesday;19;Feedera SE;Munich District Four;Student
942;02/06/2018 07:59:32;Start preparing pizza;163;29;2;Funghi;Medium;4;Ingredients;Friday;12;Deliver Now Holding;Munich District One;Teenager
942;02/06/2018 07:59:32;Order at the counter (shop);163;29;2;Funghi;Medium;4;Ingredients;Friday;12;Deliver Now Holding;Munich District One;Teenager
942;02/06/2018 08:04:32;Start baking pizza;163;29;2;Funghi;Medium;4;Ingredients;Friday;12;Deliver Now Holding;Munich District One;Teenager
942;02/06/2018 08:12:32;Baking pizza ready;163;29;2;Funghi;Medium;4;Ingredients;Friday;12;Deliver Now Holding;Munich District One;Teenager
942;02/06/2018 08:12:32;Payment customer;163;29;2;Funghi;Medium;4;Ingredients;Friday;12;Deliver Now Holding;Munich District One;Teenager
943;30/05/2018 10:47:36;Order at the counter (shop);93;11;29;Speciale;Small;3;Delivery Scooters ;Saturday;13;Deliveruu Inc.;Munich District One;Teenager
943;30/05/2018 10:50:36;Start preparing pizza;93;11;29;Speciale;Small;3;Delivery Scooters ;Saturday;13;Deliveruu Inc.;Munich District One;Teenager
943;30/05/2018 10:52:36;Start baking pizza;93;11;29;Speciale;Small;3;Delivery Scooters ;Saturday;13;Deliveruu Inc.;Munich District One;Teenager
943;30/05/2018 11:03:36;Baking pizza ready;93;11;29;Speciale;Small;3;Delivery Scooters ;Saturday;13;Deliveruu Inc.;Munich District One;Teenager
943;30/05/2018 11:04:36;Payment customer;93;11;29;Speciale;Small;3;Delivery Scooters ;Saturday;13;Deliveruu Inc.;Munich District One;Teenager
944;26/05/2018 00:22:40;Order at the counter (shop);220;6;13;Salami;Large;4;Phone Bill;Sunday;14;BestOrder Inc.;Munich District One;Student
944;26/05/2018 00:22:40;Start preparing pizza;220;6;13;Salami;Large;4;Phone Bill;Sunday;14;BestOrder Inc.;Munich District One;Student
944;26/05/2018 00:28:40;Start baking pizza;220;6;13;Salami;Large;4;Phone Bill;Sunday;14;BestOrder Inc.;Munich District One;Student
944;26/05/2018 00:37:40;Baking pizza ready;220;6;13;Salami;Large;4;Phone Bill;Sunday;14;BestOrder Inc.;Munich District One;Student
944;26/05/2018 00:38:40;Payment customer;220;6;13;Salami;Large;4;Phone Bill;Sunday;14;BestOrder Inc.;Munich District One;Student
945;25/03/2018 20:18:36;Order at the counter (shop);261;29;16;Salami;Small;3;Delivery Scooters ;Sunday;18;Deliver Now Holding;Munich District Three;Student
945;25/03/2018 20:20:36;Start preparing pizza;261;29;16;Salami;Small;3;Delivery Scooters ;Sunday;18;Deliver Now Holding;Munich District Three;Student
945;25/03/2018 20:26:36;Start baking pizza;261;29;16;Salami;Small;3;Delivery Scooters ;Sunday;18;Deliver Now Holding;Munich District Three;Student
945;25/03/2018 20:33:36;Baking pizza ready;261;29;16;Salami;Small;3;Delivery Scooters ;Sunday;18;Deliver Now Holding;Munich District Three;Student
945;25/03/2018 20:34:36;Payment customer;261;29;16;Salami;Small;3;Delivery Scooters ;Sunday;18;Deliver Now Holding;Munich District Three;Student
946;25/04/2018 10:57:11;Start order website;234;6;7;Funghi;Small;3;Chef 1;Friday;13;BestOrder Inc.;Munich District One;Student
946;25/04/2018 11:02:11;Approve order website;234;6;7;Funghi;Small;3;Chef 1;Friday;13;BestOrder Inc.;Munich District One;Student
946;25/04/2018 11:02:11;Payment via credit card;234;6;7;Funghi;Small;3;Chef 1;Friday;13;BestOrder Inc.;Munich District One;Student
946;25/04/2018 11:02:11;Receive order website;234;6;7;Funghi;Small;3;Chef 1;Friday;13;BestOrder Inc.;Munich District One;Student
946;25/04/2018 11:03:11;Call Customer;234;6;7;Funghi;Small;3;Chef 1;Friday;13;BestOrder Inc.;Munich District One;Student
946;25/04/2018 11:06:11;Start preparing pizza;234;6;7;Funghi;Small;3;Chef 1;Friday;13;BestOrder Inc.;Munich District One;Student
946;25/04/2018 11:09:11;Start baking pizza;234;6;7;Funghi;Small;3;Chef 1;Friday;13;BestOrder Inc.;Munich District One;Student
947;12/04/2018 07:43:27;Order by phone;174;11;5;Magherita;Small;0;Chef 1;Sunday;20;Deliver Now Holding;Munich District One;Student
947;12/04/2018 07:44:27;Start preparing pizza;174;11;5;Magherita;Small;0;Chef 1;Sunday;20;Deliver Now Holding;Munich District One;Student
947;12/04/2018 07:51:27;Start baking pizza;174;11;5;Magherita;Small;0;Chef 1;Sunday;20;Deliver Now Holding;Munich District One;Student
947;12/04/2018 07:57:27;Start preparing pizza;174;11;5;Magherita;Small;0;Chef 1;Sunday;20;Deliver Now Holding;Munich District One;Student
947;12/04/2018 07:57:27;Baking pizza ready;174;11;5;Magherita;Small;0;Chef 1;Sunday;20;Deliver Now Holding;Munich District One;Student
947;12/04/2018 08:01:27;Start baking pizza;174;11;5;Magherita;Small;0;Chef 1;Sunday;20;Deliver Now Holding;Munich District One;Student
947;12/04/2018 08:05:27;Baking pizza ready;174;11;5;Magherita;Small;0;Chef 1;Sunday;20;Deliver Now Holding;Munich District One;Student
947;12/04/2018 08:06:27;Plan route;174;11;5;Magherita;Small;0;Chef 1;Sunday;20;Deliver Now Holding;Munich District One;Student
947;12/04/2018 08:08:27;Departure pizza;174;11;5;Magherita;Small;0;Chef 1;Sunday;20;Deliver Now Holding;Munich District One;Student
947;12/04/2018 08:10:27;Pizza arrives at customer;174;11;5;Magherita;Small;0;Chef 1;Sunday;20;Deliver Now Holding;Munich District One;Student
947;12/04/2018 08:13:27;Payment customer;174;11;5;Magherita;Small;0;Chef 1;Sunday;20;Deliver Now Holding;Munich District One;Student
948;17/04/2018 15:40:01;Start order website;11;6;13;Salami;Small;1;Phone Bill;Monday;18;Feedera SE;Munich District One;Student
948;17/04/2018 15:41:01;Approve order website;11;6;13;Salami;Small;1;Phone Bill;Monday;18;Feedera SE;Munich District One;Student
948;17/04/2018 15:42:01;Receive order website;11;6;13;Salami;Small;1;Phone Bill;Monday;18;Feedera SE;Munich District One;Student
948;17/04/2018 15:44:01;Payment via credit card;11;6;13;Salami;Small;1;Phone Bill;Monday;18;Feedera SE;Munich District One;Student
948;17/04/2018 15:54:01;Start preparing pizza;11;6;13;Salami;Small;1;Phone Bill;Monday;18;Feedera SE;Munich District One;Student
948;17/04/2018 15:56:01;Start baking pizza;11;6;13;Salami;Small;1;Phone Bill;Monday;18;Feedera SE;Munich District One;Student
948;17/04/2018 15:57:01;Baking pizza ready;11;6;13;Salami;Small;1;Phone Bill;Monday;18;Feedera SE;Munich District One;Student
948;17/04/2018 15:57:01;Plan route;11;6;13;Salami;Small;1;Phone Bill;Monday;18;Feedera SE;Munich District One;Student
948;17/04/2018 15:59:01;Departure pizza;11;6;13;Salami;Small;1;Phone Bill;Monday;18;Feedera SE;Munich District One;Student
948;17/04/2018 16:02:01;Pizza arrives at customer;11;6;13;Salami;Small;1;Phone Bill;Monday;18;Feedera SE;Munich District One;Student
948;17/04/2018 16:32:01;Pizza received;11;6;13;Salami;Small;1;Phone Bill;Monday;18;Feedera SE;Munich District One;Student
949;26/05/2018 16:42:12;Order by phone;243;17;17;Speciale;Medium;2;Chef 1;Sunday;14;TownExpress Inc. ;Munich District One;Student
949;26/05/2018 16:42:12;Start preparing pizza;243;17;17;Speciale;Medium;2;Chef 1;Sunday;14;TownExpress Inc. ;Munich District One;Student
949;26/05/2018 16:49:12;Call Customer;243;17;17;Speciale;Medium;2;Chef 1;Sunday;14;TownExpress Inc. ;Munich District One;Student
949;26/05/2018 16:49:12;Start preparing pizza;243;17;17;Speciale;Medium;2;Chef 1;Sunday;14;TownExpress Inc. ;Munich District One;Student
949;26/05/2018 16:53:12;Start baking pizza;243;17;17;Speciale;Medium;2;Chef 1;Sunday;14;TownExpress Inc. ;Munich District One;Student
949;26/05/2018 16:54:12;Baking pizza ready;243;17;17;Speciale;Medium;2;Chef 1;Sunday;14;TownExpress Inc. ;Munich District One;Student
949;26/05/2018 16:56:12;Plan route;243;17;17;Speciale;Medium;2;Chef 1;Sunday;14;TownExpress Inc. ;Munich District One;Student
949;26/05/2018 16:58:12;Departure pizza;243;17;17;Speciale;Medium;2;Chef 1;Sunday;14;TownExpress Inc. ;Munich District One;Student
949;26/05/2018 17:05:12;Pizza arrives at customer;243;17;17;Speciale;Medium;2;Chef 1;Sunday;14;TownExpress Inc. ;Munich District One;Student
949;26/05/2018 17:36:12;Payment customer;243;17;17;Speciale;Medium;2;Chef 1;Sunday;14;TownExpress Inc. ;Munich District One;Student
950;19/04/2018 14:25:30;Order by phone;52;10;1;Speciale;Large;2;Chef 2;Sunday;19;TownExpress Inc. ;Munich District One;Student
950;19/04/2018 14:25:30;Start preparing pizza;52;10;1;Speciale;Large;2;Chef 2;Sunday;19;TownExpress Inc. ;Munich District One;Student
950;19/04/2018 14:29:30;Start baking pizza;52;10;1;Speciale;Large;2;Chef 2;Sunday;19;TownExpress Inc. ;Munich District One;Student
950;19/04/2018 14:36:30;Baking pizza ready;52;10;1;Speciale;Large;2;Chef 2;Sunday;19;TownExpress Inc. ;Munich District One;Student
950;19/04/2018 14:36:30;Plan route;52;10;1;Speciale;Large;2;Chef 2;Sunday;19;TownExpress Inc. ;Munich District One;Student
950;19/04/2018 14:37:30;Departure pizza;52;10;1;Speciale;Large;2;Chef 2;Sunday;19;TownExpress Inc. ;Munich District One;Student
950;19/04/2018 14:40:30;Pizza arrives at customer;52;10;1;Speciale;Large;2;Chef 2;Sunday;19;TownExpress Inc. ;Munich District One;Student
950;19/04/2018 14:45:30;Payment customer;52;10;1;Speciale;Large;2;Chef 2;Sunday;19;TownExpress Inc. ;Munich District One;Student
951;01/03/2018 23:52:06;Order by phone;104;9;10;Speciale;Small;3;Delivery Guy 1 ;Saturday;18;Deliveruu Inc.;Munich District Three;Student
951;01/03/2018 23:53:06;Start preparing pizza;104;9;10;Speciale;Small;3;Delivery Guy 1 ;Saturday;18;Deliveruu Inc.;Munich District Three;Student
951;01/03/2018 23:54:06;Start baking pizza;104;9;10;Speciale;Small;3;Delivery Guy 1 ;Saturday;18;Deliveruu Inc.;Munich District Three;Student
951;02/03/2018 00:05:06;Baking pizza ready;104;9;10;Speciale;Small;3;Delivery Guy 1 ;Saturday;18;Deliveruu Inc.;Munich District Three;Student
951;02/03/2018 00:07:06;Plan route;104;9;10;Speciale;Small;3;Delivery Guy 1 ;Saturday;18;Deliveruu Inc.;Munich District Three;Student
951;02/03/2018 00:10:06;Departure pizza;104;9;10;Speciale;Small;3;Delivery Guy 1 ;Saturday;18;Deliveruu Inc.;Munich District Three;Student
951;02/03/2018 00:19:06;Pizza arrives at customer;104;9;10;Speciale;Small;3;Delivery Guy 1 ;Saturday;18;Deliveruu Inc.;Munich District Three;Student
951;02/03/2018 00:35:06;Payment customer;104;9;10;Speciale;Small;3;Delivery Guy 1 ;Saturday;18;Deliveruu Inc.;Munich District Three;Student
952;24/05/2018 03:42:28;Start order website;171;49;51;Funghi;Large;3;Ingredients;Monday;18;Feedera SE;Munich District One;Adult
952;24/05/2018 03:49:28;Approve order website;171;49;51;Funghi;Large;3;Ingredients;Monday;18;Feedera SE;Munich District One;Adult
952;24/05/2018 03:50:28;Start preparing pizza;171;49;51;Funghi;Large;3;Ingredients;Monday;18;Feedera SE;Munich District One;Adult
952;24/05/2018 03:50:28;Receive order website;171;49;51;Funghi;Large;3;Ingredients;Monday;18;Feedera SE;Munich District One;Adult
952;24/05/2018 03:51:28;Start preparing pizza;171;49;51;Funghi;Large;3;Ingredients;Monday;18;Feedera SE;Munich District One;Adult
952;24/05/2018 03:51:28;Start baking pizza;171;49;51;Funghi;Large;3;Ingredients;Monday;18;Feedera SE;Munich District One;Adult
952;24/05/2018 03:51:28;Start baking pizza;171;49;51;Funghi;Large;3;Ingredients;Monday;18;Feedera SE;Munich District One;Adult
952;24/05/2018 03:54:28;Baking pizza ready;171;49;51;Funghi;Large;3;Ingredients;Monday;18;Feedera SE;Munich District One;Adult
952;24/05/2018 03:58:28;Plan route;171;49;51;Funghi;Large;3;Ingredients;Monday;18;Feedera SE;Munich District One;Adult
952;24/05/2018 03:58:28;Departure pizza;171;49;51;Funghi;Large;3;Ingredients;Monday;18;Feedera SE;Munich District One;Adult
952;24/05/2018 04:03:28;Pizza arrives at customer;171;49;51;Funghi;Large;3;Ingredients;Monday;18;Feedera SE;Munich District One;Adult
952;24/05/2018 04:27:28;Payment customer;171;49;51;Funghi;Large;3;Ingredients;Monday;18;Feedera SE;Munich District One;Adult
953;20/05/2018 11:28:31;Order by phone;201;10;3;Magherita;Medium;0;Delivery Guy 1 ;Sunday;18;Deliver Now Holding;Munich District One;Student
953;20/05/2018 11:30:31;Start baking pizza;201;10;3;Magherita;Medium;0;Delivery Guy 1 ;Sunday;18;Deliver Now Holding;Munich District One;Student
953;20/05/2018 11:30:31;Start preparing pizza;201;10;3;Magherita;Medium;0;Delivery Guy 1 ;Sunday;18;Deliver Now Holding;Munich District One;Student
953;20/05/2018 11:45:31;Baking pizza ready;201;10;3;Magherita;Medium;0;Delivery Guy 1 ;Sunday;18;Deliver Now Holding;Munich District One;Student
953;20/05/2018 11:50:31;Start baking pizza;201;10;3;Magherita;Medium;0;Delivery Guy 1 ;Sunday;18;Deliver Now Holding;Munich District One;Student
953;20/05/2018 11:50:31;Start preparing pizza;201;10;3;Magherita;Medium;0;Delivery Guy 1 ;Sunday;18;Deliver Now Holding;Munich District One;Student
953;20/05/2018 11:55:31;Baking pizza ready;201;10;3;Magherita;Medium;0;Delivery Guy 1 ;Sunday;18;Deliver Now Holding;Munich District One;Student
953;20/05/2018 11:57:31;Plan route;201;10;3;Magherita;Medium;0;Delivery Guy 1 ;Sunday;18;Deliver Now Holding;Munich District One;Student
953;20/05/2018 11:58:31;Departure pizza;201;10;3;Magherita;Medium;0;Delivery Guy 1 ;Sunday;18;Deliver Now Holding;Munich District One;Student
953;20/05/2018 11:58:31;Pizza arrives at customer;201;10;3;Magherita;Medium;0;Delivery Guy 1 ;Sunday;18;Deliver Now Holding;Munich District One;Student
953;20/05/2018 12:27:31;Payment customer;201;10;3;Magherita;Medium;0;Delivery Guy 1 ;Sunday;18;Deliver Now Holding;Munich District One;Student
954;27/02/2018 00:14:37;Order at the counter (shop);290;8;16;Magherita;Small;3;Chef 2;Saturday;13;Deliver Now Holding;Munich District One;Teenager
954;27/02/2018 00:15:37;Payment customer;290;8;16;Magherita;Small;3;Chef 2;Saturday;13;Deliver Now Holding;Munich District One;Teenager
954;27/02/2018 00:15:37;Start preparing pizza;290;8;16;Magherita;Small;3;Chef 2;Saturday;13;Deliver Now Holding;Munich District One;Teenager
954;27/02/2018 00:15:37;Baking pizza ready;290;8;16;Magherita;Small;3;Chef 2;Saturday;13;Deliver Now Holding;Munich District One;Teenager
954;27/02/2018 00:15:37;Start baking pizza;290;8;16;Magherita;Small;3;Chef 2;Saturday;13;Deliver Now Holding;Munich District One;Teenager
955;05/02/2018 18:59:11;Order by phone;138;18;9;Funghi;Small;3;Phone Bill;Friday;18;Orderly SE;Munich District One;Student
955;05/02/2018 19:02:11;Start preparing pizza;138;18;9;Funghi;Small;3;Phone Bill;Friday;18;Orderly SE;Munich District One;Student
955;05/02/2018 19:05:11;Start baking pizza;138;18;9;Funghi;Small;3;Phone Bill;Friday;18;Orderly SE;Munich District One;Student
955;05/02/2018 19:14:11;Baking pizza ready;138;18;9;Funghi;Small;3;Phone Bill;Friday;18;Orderly SE;Munich District One;Student
955;05/02/2018 19:19:11;Plan route;138;18;9;Funghi;Small;3;Phone Bill;Friday;18;Orderly SE;Munich District One;Student
955;05/02/2018 19:19:11;Departure pizza;138;18;9;Funghi;Small;3;Phone Bill;Friday;18;Orderly SE;Munich District One;Student
955;05/02/2018 19:27:11;Pizza arrives at customer;138;18;9;Funghi;Small;3;Phone Bill;Friday;18;Orderly SE;Munich District One;Student
955;05/02/2018 19:41:11;Payment customer;138;18;9;Funghi;Small;3;Phone Bill;Friday;18;Orderly SE;Munich District One;Student
956;27/04/2018 16:54:01;Start order website;93;53;17;Salami;Medium;5;Chef 1;Monday;13;TownExpress Inc. ;Munich District Two;Student
956;27/04/2018 17:01:01;Receive order website;93;53;17;Salami;Medium;5;Chef 1;Monday;13;TownExpress Inc. ;Munich District Two;Student
956;27/04/2018 17:01:01;Approve order website;93;53;17;Salami;Medium;5;Chef 1;Monday;13;TownExpress Inc. ;Munich District Two;Student
956;27/04/2018 17:04:01;Call Customer;93;53;17;Salami;Medium;5;Chef 1;Monday;13;TownExpress Inc. ;Munich District Two;Student
956;27/04/2018 17:05:01;Start preparing pizza;93;53;17;Salami;Medium;5;Chef 1;Monday;13;TownExpress Inc. ;Munich District Two;Student
956;27/04/2018 17:09:01;Start baking pizza;93;53;17;Salami;Medium;5;Chef 1;Monday;13;TownExpress Inc. ;Munich District Two;Student
956;27/04/2018 17:11:01;Baking pizza ready;93;53;17;Salami;Medium;5;Chef 1;Monday;13;TownExpress Inc. ;Munich District Two;Student
956;27/04/2018 17:14:01;Departure pizza;93;53;17;Salami;Medium;5;Chef 1;Monday;13;TownExpress Inc. ;Munich District Two;Student
956;27/04/2018 17:14:01;Plan route;93;53;17;Salami;Medium;5;Chef 1;Monday;13;TownExpress Inc. ;Munich District Two;Student
956;27/04/2018 17:20:01;Pizza arrives at customer;93;53;17;Salami;Medium;5;Chef 1;Monday;13;TownExpress Inc. ;Munich District Two;Student
956;27/04/2018 17:25:01;Payment customer;93;53;17;Salami;Medium;5;Chef 1;Monday;13;TownExpress Inc. ;Munich District Two;Student
957;28/03/2018 06:31:28;Order at the counter (shop);199;5;10;Funghi;Small;5;Chef 1;Monday;19;BestOrder Inc.;Munich District One;Teenager
957;28/03/2018 06:34:28;Start preparing pizza;199;5;10;Funghi;Small;5;Chef 1;Monday;19;BestOrder Inc.;Munich District One;Teenager
957;28/03/2018 06:40:28;Start baking pizza;199;5;10;Funghi;Small;5;Chef 1;Monday;19;BestOrder Inc.;Munich District One;Teenager
957;28/03/2018 06:52:28;Baking pizza ready;199;5;10;Funghi;Small;5;Chef 1;Monday;19;BestOrder Inc.;Munich District One;Teenager
957;28/03/2018 06:52:28;Payment customer;199;5;10;Funghi;Small;5;Chef 1;Monday;19;BestOrder Inc.;Munich District One;Teenager
958;11/03/2018 04:41:26;Start order website;11;21;16;Salami;Small;0;Chef 2;Thursday;13;Deliver Now Holding;Munich District Four;Teenager
958;11/03/2018 04:44:26;Receive order website;11;21;16;Salami;Small;0;Chef 2;Thursday;13;Deliver Now Holding;Munich District Four;Teenager
958;11/03/2018 04:44:26;Approve order website;11;21;16;Salami;Small;0;Chef 2;Thursday;13;Deliver Now Holding;Munich District Four;Teenager
958;11/03/2018 04:51:26;Start preparing pizza;11;21;16;Salami;Small;0;Chef 2;Thursday;13;Deliver Now Holding;Munich District Four;Teenager
958;11/03/2018 04:53:26;Start baking pizza;11;21;16;Salami;Small;0;Chef 2;Thursday;13;Deliver Now Holding;Munich District Four;Teenager
958;11/03/2018 05:04:26;Start preparing pizza;11;21;16;Salami;Small;0;Chef 2;Thursday;13;Deliver Now Holding;Munich District Four;Teenager
958;11/03/2018 05:07:26;Start baking pizza;11;21;16;Salami;Small;0;Chef 2;Thursday;13;Deliver Now Holding;Munich District Four;Teenager
958;11/03/2018 05:18:26;Baking pizza ready;11;21;16;Salami;Small;0;Chef 2;Thursday;13;Deliver Now Holding;Munich District Four;Teenager
958;11/03/2018 05:23:26;Plan route;11;21;16;Salami;Small;0;Chef 2;Thursday;13;Deliver Now Holding;Munich District Four;Teenager
958;11/03/2018 05:25:26;Departure pizza;11;21;16;Salami;Small;0;Chef 2;Thursday;13;Deliver Now Holding;Munich District Four;Teenager
